Date,Place,Title,Price,Sold,S/H,Comm.,Ship,Net,Notes
21-May-10,Salvation Army Walled Lake,Chocolate for a Teen’s Spirit,$0.31 ,,,,,($0.31),
21-May-10,Salvation Army Walled Lake,Crybaby Ranch,$0.31 ,,,,,($0.31),
21-May-10,Salvation Army Walled Lake,To have and have not,$0.31 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.59 ,
21-May-10,Salvation Army Walled Lake,New Song,$0.31 ,$0.98 ,$1.92 ,$0.15 ,$1.39 ,$1.05 ,Sold with a Light in the Window
21-May-10,Salvation Army Walled Lake,Our Lady of the forest,$0.31 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.59 ,
21-May-10,Salvation Army Walled Lake,The Colorado Kid,$0.31 ,$0.89 ,$2.64 ,$0.13 ,$1.73 ,$1.36 ,
21-May-10,Salvation Army Walled Lake,Maryland,$0.31 ,,,,,($0.31),
21-May-10,Salvation Army Walled Lake,Meeting at the Crossroads,$0.31 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.59 ,
21-May-10,Salvation Army Walled Lake,Blackberry Wine,$0.31 ,,,,,($0.31),
,,,$3.67 ,$16.10 ,$17.76 ,$2.41 ,$15.27 ,$12.51 ,
24-May-10,Salvation Army Keego,Plum Spooky,$0.27 ,$0.75 ,$1.19 ,$0.11 ,$1.38 ,$0.18 ,"Paperback, Sold it with 12 sharp"
24-May-10,Salvation Army Keego,Jim the Boy,$0.27 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,$0.83 ,
24-May-10,Salvation Army Keego,The Book of Animal Ignorance,$0.27 ,$1.49 ,$3.07 ,$0.22 ,$2.38 ,$1.69 ,Uncorrected proof
24-May-10,Salvation Army Keego,Understanding Jamaican Patois,$0.27 ,$4.99 ,$2.64 ,$0.75 ,$2.24 ,$4.37 ,
24-May-10,Salvation Army Keego,Euripides: Medea and other plays,$0.27 ,$1.10 ,$2.64 ,$0.17 ,$2.38 ,$0.92 ,
24-May-10,Salvation Army Keego,Things Fall Apart,$0.27 ,$0.88 ,$2.64 ,$0.13 ,$2.38 ,$0.74 ,
24-May-10,Salvation Army Keego,Nights In Rodanthe,$0.27 ,,,,,($0.27),
,,,$1.86 ,$10.20 ,$14.82 ,$1.53 ,$13.14 ,$8.49 ,
27-May-10,Walled Lake P.L.,Jazz,$0.50 ,$1.85 ,$2.64 ,$0.28 ,$2.38 ,$1.33 ,
27-May-10,Walled Lake P.L.,Lolita,$0.50 ,$5.09 ,$2.64 ,$0.76 ,$2.38 ,$4.09 ,
27-May-10,Walled Lake P.L.,The Wettest county i  the world,$0.50 ,,,,,($0.50),
27-May-10,Walled Lake P.L.,Foot Soldier,$0.50 ,,,,,($0.50),
27-May-10,Walled Lake P.L.,Flesh and Blood,$0.50 ,,,,,($0.50),"Advanced Copy, Listed twice"
27-May-10,Walled Lake P.L.,Our Undiscovered Universe,$1.00 ,,,,,($1.00),
27-May-10,Salvation Army Walled Lake,The Lady who liked Clean Restrooms,$0.26 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$0.95 ,
27-May-10,Salvation Army Walled Lake,Catch me if you can,$0.26 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.64 ,
27-May-10,Salvation Army Walled Lake,Billy Phelan’s Greatest Game,$0.26 ,,,,,($0.26),
27-May-10,Salvation Army Walled Lake,The Dive from Clausen’s Pier,$0.26 ,,,,,($0.26),
27-May-10,Salvation Army Walled Lake,Mars and Venus in the Bedroom,$0.26 ,$0.90 ,$2.64 ,$0.14 ,$2.24 ,$0.90 ,
27-May-10,Salvation Army Walled Lake,Acts of war: Tom clancy’s Op-center,$0.26 ,,,,,($0.26),
27-May-10,Salvation Army Walled Lake,Seinlanguage,$0.26 ,$0.75 ,$2.64 ,$0.11 ,$1.90 ,$1.12 ,
27-May-10,Salvation Army Walled Lake,The Malteses Falcon,$0.26 ,$1.02 ,$2.64 ,$0.15 ,$2.24 ,$1.01 ,
27-May-10,Salvation Army Walled Lake,Hatchet,$0.26 ,$0.99 ,$2.64 ,$0.15 ,$1.73 ,$1.49 ,Scholastic listed under different book
27-May-10,Salvation Army Walled Lake,Balance of Power: Tom Clancy’s Op-center,$0.26 ,,,,,($0.26),
,,,$6.12 ,$12.10 ,$21.12 ,$1.81 ,$17.32 ,$7.97 ,
3-Jun-10,Southfield P.L.,Of Mice and Men,$0.50 ,$2.99 ,$2.64 ,$0.45 ,$1.56 ,$3.12 ,
3-Jun-10,Southfield P.L.,The Catcher in the Rye,$0.50 ,$2.84 ,$2.64 ,$0.43 ,$1.90 ,$2.65 ,
3-Jun-10,Southfield P.L.,Blackfunk,$0.50 ,$1.49 ,$2.64 ,$0.22 ,$2.58 ,$0.83 ,Book got returned to me an relisted
3-Jun-10,Southfield P.L.,The Poseidon Adventure,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.40 ,
3-Jun-10,Southfield P.L.,In the company of the courtesan,$0.50 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.03 ,
3-Jun-10,Southfield P.L.,Buddha by Deepak Chopra,$0.50 ,$2.49 ,$2.64 ,$0.37 ,$2.38 ,$1.88 ,
3-Jun-10,Southfield P.L.,The Salt Roads,$0.00 ,,,,,$0.00 ,
3-Jun-10,Southfield P.L.,Rethinking Proof with the Geometer’s Sketchpad,$1.50 ,$29.99 ,$3.07 ,$4.50 ,$3.57 ,$23.49 ,Buyer asked for tracking
3-Jun-10,Salvation Army Keego,Why do Men Have Nipples?,$0.19 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$1.02 ,
3-Jun-10,Salvation Army Keego,Kingdom of Shadows,$0.19 ,$1.20 ,$2.64 ,$0.18 ,$2.41 ,$1.06 ,
3-Jun-10,Salvation Army Keego,Tis A memoir,$0.19 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.71 ,
3-Jun-10,Salvation Army Keego,How to be Like Mike,$0.19 ,$1.49 ,$1.67 ,$0.22 ,$1.05 ,$1.70 ,Sold with Book of Angels and some other book
3-Jun-10,Salvation Army Keego,The 3 a.m. Epiphany,$0.19 ,$2.78 ,$2.64 ,$0.42 ,$2.38 ,$2.43 ,
3-Jun-10,Salvation Army Keego,A Light in the window,$0.19 ,$0.75 ,$2.64 ,$0.11 ,$1.39 ,$1.70 ,
3-Jun-10,Salvation Army Keego,Finnie Walsh,$0.19 ,,,,,($0.19),
3-Jun-10,Salvation Army Keego,MLA Handbook,$0.19 ,,,,,($0.19),
3-Jun-10,Salvation Army Keego,Under God,$0.19 ,$1.99 ,$2.64 ,$0.30 ,$2.77 ,$1.37 ,
3-Jun-10,Salvation Army Keego,Tai Chi Chuan The Chinese Way,$0.19 ,,,,,($0.19),
3-Jun-10,Salvation Army White Lake,The History of the US Air Force,$0.31 ,,,,,($0.31),
3-Jun-10,Salvation Army White Lake,The Pilot’s Wife,$0.31 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.59 ,
3-Jun-10,Salvation Army White Lake,A Million Little Pieces,$0.31 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.59 ,
3-Jun-10,Salvation Army White Lake,A Civil Action,$0.31 ,$1.98 ,$2.64 ,$0.30 ,$2.38 ,$1.63 ,
3-Jun-10,Salvation Army White Lake,Icy Sparks,$0.31 ,,,,,($0.31),
3-Jun-10,Salvation Army White Lake,A Virtuous Woman,$0.31 ,$0.75 ,$1.55 ,$0.11 ,$0.79 ,$1.09 ,
3-Jun-10,Salvation Army White Lake,The Curious incident of the dog in the night-time,$0.31 ,$2.14 ,$2.64 ,$0.32 ,$2.38 ,$1.77 ,
3-Jun-10,Salvation Army White Lake,The Stone Diaries,$0.31 ,,,,,($0.31),
3-Jun-10,Salvation Army White Lake,True Believer,$0.31 ,$0.89 ,$2.64 ,$0.13 ,$2.38 ,$0.71 ,
3-Jun-10,Salvation Army White Lake,To the Lighthouse,$0.31 ,$3.95 ,$2.64 ,$0.59 ,$2.38 ,$3.31 ,
3-Jun-10,Salvation Army White Lake,Love In the time of Cholera,$0.31 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.64 ,
3-Jun-10,Salvation Army White Lake,Like Water for Chocolate,$0.31 ,,,,,($0.31),
,,,$10.09 ,$64.95 ,$56.45 ,$9.72 ,$48.65 ,$52.94 ,
4-Jun-10,Books Ang gave me,The South Beach Diet,$0.00 ,$1.27 ,$2.64 ,$0.19 ,$2.24 ,$1.48 ,
4-Jun-10,Books Ang gave me,Perfect Weight America,$0.00 ,,,,,$0.00 ,Dog ate the cover
4-Jun-10,Books Ang gave me,PowerPoint 2003,$0.00 ,,,,,$0.00 ,
4-Jun-10,Books Ang gave me,Business Essentials,$0.00 ,$0.75 ,$2.64 ,$0.11 ,$3.16 ,$0.12 ,
4-Jun-10,Books Ang gave me,The Bureau,$0.00 ,$2.49 ,$3.07 ,$0.37 ,$2.77 ,$2.42 ,
4-Jun-10,Books Ang gave me,Reader’s Passage and Graded word lists to accompany BADER reading and language inventory,$0.00 ,,,,,$0.00 ,Not yet listed
4-Jun-10,Books Ang gave me,BADER Reading and language inventory,$0.00 ,,,,,$0.00 ,Not yet listed
4-Jun-10,Books Ang gave me,"Novel Aids: Don’t you dare read this, Mrs. Dunphrey",$0.00 ,,,,,$0.00 ,Not yet listed
4-Jun-10,Books Ang gave me,Personal Finance Companion Website,$0.00 ,,,,,$0.00 ,Just a CD-Rom
4-Jun-10,Books Ang gave me,Student Guide to Proper Citation in APA style,$0.00 ,,,,,$0.00 ,Not Listed yet. Submitted Catalog addition.
4-Jun-10,Books Ang gave me,Student Guide to Proper Citation in APA style,$0.00 ,,,,,$0.00 ,Not Listed yet. Submitted Catalog addition.
4-Jun-10,Books Ang gave me,"Garlands, Circles and Decorative Wreaths",$0.00 ,,,,,$0.00 ,Not Listed yet. Submitted Catalog addition.
4-Jun-10,Books Ang gave me,Project Learning Tree: Environmental Education Pre K-8 Activity Guide,$0.00 ,,,,,$0.00 ,Not yet listed
,,,$0.00 ,$4.51 ,$8.35 ,$0.67 ,$8.17 ,$4.02 ,Given to me by Ang for helping her move
5-Jun-10,Salvation Army Walled Lake,The Lovely Bones,$0.36 ,$2.98 ,$3.07 ,$0.45 ,$2.77 ,$2.47 ,
5-Jun-10,Salvation Army Walled Lake,Under the Banner of Heaven,$0.36 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.54 ,
5-Jun-10,Salvation Army Walled Lake,Their eyes were watching god,$0.36 ,$0.75 ,$2.64 ,$0.11 ,$2.41 ,$0.51 ,
5-Jun-10,Salvation Army Walled Lake,Charlotte’s Web,$0.36 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$0.85 ,
5-Jun-10,Salvation Army Walled Lake,Air raid-Pearl Harbor,$0.36 ,$0.99 ,$2.64 ,$0.15 ,$2.07 ,$1.05 ,
5-Jun-10,Salvation Army Walled Lake,Tuck Everlasting,$0.36 ,$0.75 ,$2.64 ,$0.11 ,$1.90 ,$1.02 ,
5-Jun-10,Salvation Army Walled Lake,Number the Stars,$0.36 ,$2.49 ,$2.64 ,$0.37 ,$1.90 ,$2.50 ,
5-Jun-10,Salvation Army Walled Lake,The Tao of Pooh,$0.36 ,$2.99 ,$2.64 ,$0.45 ,$2.07 ,$2.75 ,
5-Jun-10,Salvation Army Walled Lake,The four Agreements,$0.36 ,$3.89 ,$2.64 ,$0.58 ,$2.24 ,$3.35 ,
5-Jun-10,Salvation Army Walled Lake,Holes,$0.36 ,$1.52 ,$2.64 ,$0.23 ,$2.24 ,$1.33 ,
5-Jun-10,Salvation Army Walled Lake,Robinson Crusoe,$0.36 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.59 ,
5-Jun-10,Salvation Army Walled Lake,Lords of Light,$0.36 ,,,,,($0.36),
5-Jun-10,Salvation Army Walled Lake,Wringer,$0.36 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.68 ,Listed twice
5-Jun-10,F.H.P.L.,Island,$1.00 ,$1.99 ,$2.64 ,$0.30 ,$2.24 ,$1.09 ,
5-Jun-10,F.H.P.L.,The Pearl,$1.00 ,$0.75 ,$2.64 ,$0.11 ,$1.56 ,$0.72 ,
5-Jun-10,F.H.P.L.,Inherit the Wind,$1.00 ,$0.75 ,$2.64 ,$0.11 ,$1.56 ,$0.72 ,
5-Jun-10,F.H.P.L.,Cannery Row,$1.00 ,$0.75 ,$2.64 ,$0.11 ,$1.90 ,$0.38 ,
5-Jun-10,Walled Lake P.L.,The First days of school,$0.42 ,$6.75 ,$2.64 ,$1.01 ,$3.16 ,$4.80 ,
5-Jun-10,Walled Lake P.L.,Romantic Massage,$0.42 ,,,,,($0.42),
5-Jun-10,Walled Lake P.L.,The Pooh Dictionary,$0.42 ,$1.49 ,$3.07 ,$0.22 ,$2.38 ,$1.54 ,
5-Jun-10,Walled Lake P.L.,Ten Big ones,$0.42 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.62 ,
5-Jun-10,Walled Lake P.L.,The Protege,$0.42 ,,,,,($0.42),
5-Jun-10,Walled Lake P.L.,Blue Bloods,$0.42 ,$2.63 ,$2.64 ,$0.39 ,$2.38 ,$2.08 ,
5-Jun-10,Commerce P.L.,Cold Snap,$0.50 ,,,,,($0.50),
5-Jun-10,Commerce P.L.,The Abu Ghraib Investigation,$0.50 ,,,,,($0.50),
5-Jun-10,Commerce P.L.,Plum Lovin',$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$0.71 ,
5-Jun-10,Commerce P.L.,Plum Lovin',$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$0.71 ,
5-Jun-10,Commerce P.L.,Cat and Mouse,$0.50 ,$1.28 ,$2.64 ,$0.19 ,$2.38 ,$0.85 ,
5-Jun-10,Commerce P.L.,Foul Play,$0.50 ,$1.01 ,$1.92 ,$0.15 ,$1.55 ,$0.73 ,Sold with High Five
5-Jun-10,Commerce P.L.,Tunnel Vision,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.40 ,
5-Jun-10,Commerce P.L.,"Lady, My life as a Bitch",$0.50 ,,,,,($0.50),
,,,$15.22 ,$41.00 ,$66.14 ,$6.11 ,$54.54 ,$31.27 ,
10-Jun-10,Salvation Army Walled Lake,Hatchet,$0.26 ,$0.75 ,$5.20 ,$0.11 ,$1.73 ,$3.85 ,
10-Jun-10,Salvation Army Walled Lake,Irish Pub Crack,$0.26 ,,,,,($0.26),
10-Jun-10,Salvation Army Walled Lake,The Joy Luck Club,$0.26 ,$3.99 ,$2.64 ,$0.60 ,$2.24 ,$3.53 ,
10-Jun-10,Salvation Army Walled Lake,Spider-Man: Wanted Dead or Alive,$0.26 ,,,,,($0.26),
10-Jun-10,Salvation Army Walled Lake,California Girl,$0.26 ,$0.75 ,$1.67 ,$0.11 ,$0.92 ,$1.13 ,Sold with Nature Girl and The Lost
10-Jun-10,Salvation Army Walled Lake,Taming A Liger,$0.26 ,,,,,($0.26),
10-Jun-10,Salvation Army Walled Lake,The Twits,$0.26 ,$0.75 ,$2.64 ,$0.11 ,$1.56 ,$1.46 ,
10-Jun-10,Salvation Army Keego,Enigma,$0.26 ,$1.95 ,$2.64 ,$0.29 ,$2.24 ,$1.80 ,
10-Jun-10,Salvation Army Keego,The Bonfire of the Vanities,$0.26 ,,,,,($0.26),
10-Jun-10,Salvation Army Keego,Trunk Music,$0.26 ,,,,,($0.26),
10-Jun-10,Salvation Army Keego,The Dive from Clausen’s Pier,$0.26 ,$0.93 ,$2.64 ,$0.14 ,$2.38 ,$0.79 ,
10-Jun-10,Salvation Army Keego,The Ice Storm,$0.26 ,,,,,($0.26),
10-Jun-10,Salvation Army Keego,Generation of Swine,$0.26 ,$3.99 ,$2.64 ,$0.60 ,$2.38 ,$3.39 ,
10-Jun-10,Salvation Army Keego,Why Not Me?,$0.26 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,$0.84 ,
10-Jun-10,Salvation Army White Lake,The Red Badge of Courage,$0.24 ,,,,,($0.24),Listed Multiple times
10-Jun-10,Salvation Army White Lake,White Jacket,$0.24 ,,,,,($0.24),Listed Multiple times
10-Jun-10,Salvation Army White Lake,The Complete Stories: Bernard Malamud,$0.24 ,$0.99 ,$2.64 ,$0.15 ,$2.77 ,$0.47 ,
10-Jun-10,Salvation Army White Lake,A separate Peace,$0.24 ,$4.49 ,$2.64 ,$1.20 ,$2.38 ,$3.31 ,
10-Jun-10,Salvation Army White Lake,American Skin,$0.24 ,,,,,($0.24),
10-Jun-10,Salvation Army White Lake,The Good Earth,$0.24 ,$1.38 ,$2.64 ,$0.21 ,$2.38 ,$1.19 ,
10-Jun-10,Salvation Army White Lake,The Little Book,$0.24 ,$0.97 ,$2.64 ,$0.15 ,$2.38 ,$0.84 ,
10-Jun-10,Salvation Army White Lake,Ophelia Speaks,$0.24 ,$1.73 ,$2.64 ,$0.26 ,$2.38 ,$1.49 ,
10-Jun-10,Salvation Army White Lake,The World is Flat,$0.24 ,$3.74 ,$2.64 ,$0.56 ,$2.77 ,$2.81 ,
10-Jun-10,Salvation Army White Lake,Hirohito and the making of Modern Japan,$0.24 ,$3.99 ,$2.64 ,$0.60 ,$2.77 ,$3.02 ,
10-Jun-10,Salvation Army White Lake,The Poisonwood Bible,$0.24 ,$2.99 ,$2.64 ,$0.45 ,$2.77 ,$2.17 ,
10-Jun-10,Salvation Army White Lake,Lives of Girls and Women,$0.24 ,$3.99 ,$2.64 ,$0.60 ,$2.38 ,$3.41 ,
,,,$6.50 ,$38.37 ,$46.47 ,$6.29 ,$38.81 ,$33.24 ,
14-Jun-10,Commerce P.L.,To Kill A Mockingbird,$0.50 ,$3.69 ,$2.64 ,$0.55 ,$2.38 ,$2.90 ,
14-Jun-10,Commerce P.L.,The Secret Life of Lobsters,$0.50 ,$2.74 ,$2.64 ,$0.41 ,$2.38 ,$2.09 ,
14-Jun-10,Commerce P.L.,the End of Utopia,$0.50 ,,,,,($0.50),
14-Jun-10,Commerce P.L.,All the President’s Spin,$0.50 ,,,,,($0.50),
14-Jun-10,Walled Lake P.L.,Gone Tomorrow,$0.50 ,$1.97 ,$2.64 ,$0.30 ,$2.38 ,$1.43 ,
14-Jun-10,Walled Lake P.L.,The Law of Similars,$0.50 ,,,,,($0.50),
14-Jun-10,Walled Lake P.L.,The Hours,$0.50 ,$1.04 ,$3.07 ,$0.16 ,$2.38 ,$1.07 ,
14-Jun-10,Walled Lake P.L.,In the lake of the Woods,$0.50 ,$1.48 ,$2.64 ,$0.22 ,$2.58 ,$0.82 ,
14-Jun-10,Walled Lake P.L.,Goeth’s way of Science,$0.50 ,$19.99 ,$5.20 ,$3.00 ,$5.75 ,$15.94 ,
14-Jun-10,Walled Lake P.L.,An evening with Marilyn,$1.00 ,$4.99 ,$3.07 ,$0.75 ,$2.77 ,$3.54 ,
14-Jun-10,Salvation Army Walled Lake,Wicked,$0.35 ,$2.74 ,$2.64 ,$0.41 ,$2.77 ,$1.85 ,
14-Jun-10,Salvation Army Walled Lake,The History of Love,$0.35 ,$2.49 ,$2.64 ,$0.37 ,$2.38 ,$2.03 ,
14-Jun-10,Salvation Army Walled Lake,Anne of the Island,$0.35 ,,,,,($0.35),
14-Jun-10,Salvation Army Walled Lake,Good Grief,$0.35 ,$0.75 ,$5.20 ,$0.11 ,$3.26 ,$2.23 ,
14-Jun-10,Salvation Army Walled Lake,North River,$0.35 ,$1.74 ,$2.94 ,$0.26 ,$2.38 ,$1.69 ,
14-Jun-10,Salvation Army Walled Lake,The Memory of Water,$0.35 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.60 ,
14-Jun-10,Salvation Army Walled Lake,I Married a Communist,$0.35 ,$0.88 ,$2.64 ,$0.13 ,$2.38 ,$0.66 ,
14-Jun-10,Salvation Army Walled Lake,The Silence of the Lambs,$0.35 ,$1.25 ,$2.64 ,$0.19 ,$2.38 ,$0.97 ,
14-Jun-10,Salvation Army Walled Lake,Thinner,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.69 ,
14-Jun-10,Salvation Army Redford,Papal Sin,$0.35 ,$3.95 ,$2.64 ,$0.59 ,$2.38 ,$3.27 ,
14-Jun-10,Salvation Army Redford,Breaking the Code: Two teens reveal the secrets to better parent-child communication,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
14-Jun-10,Salvation Army Redford,The Street Lawyer,$0.35 ,$2.99 ,$2.64 ,$0.45 ,$2.38 ,$2.45 ,
14-Jun-10,Salvation Army Redford,Spanking Watson,$0.35 ,,,,,($0.35),
14-Jun-10,Salvation Army Redford,The Peacemaker,$0.35 ,$3.49 ,$2.64 ,$0.52 ,$2.38 ,$2.88 ,
14-Jun-10,Salvation Army Redford,Crow Lake,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
14-Jun-10,Salvation Army Redford,How the Irish Saved Civilization,$0.35 ,$1.85 ,$2.64 ,$0.28 ,$2.38 ,$1.48 ,
14-Jun-10,Salvation Army Redford,At Home in Mitford,$0.35 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.18 ,
,,,$11.45 ,$63.76 ,$64.36 ,$9.55 ,$57.45 ,$49.67 ,
15-Jun-10,Salvation Army Keego,Love in the time of Cholera,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
15-Jun-10,Salvation Army Keego,Requiem for a Dream,$0.35 ,$3.85 ,$2.64 ,$0.58 ,$2.38 ,$3.18 ,
15-Jun-10,Salvation Army Keego,Not all Tarts are Apple,$0.35 ,,,,,($0.35),
15-Jun-10,Salvation Army Keego,Fly Fishing through the Midlife crisis,$0.35 ,,,,,($0.35),
15-Jun-10,Salvation Army Keego,A Farewell to Arms,$0.35 ,$3.78 ,$2.64 ,$0.57 ,$2.38 ,$3.12 ,
15-Jun-10,Salvation Army Keego,Embers,$0.35 ,$1.24 ,$2.64 ,$0.19 ,$2.38 ,$0.96 ,
15-Jun-10,Salvation Army Keego,How to get started in Real Estate Investing,$0.35 ,,,,,($0.35),
15-Jun-10,Salvation Army Keego,Mere Christianity,$0.35 ,$5.99 ,$2.64 ,$0.90 ,$2.41 ,$4.97 ,
15-Jun-10,Salvation Army Keego,Ginger Pye,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
15-Jun-10,Salvation Army White Lake,High Five,$0.35 ,$1.06 ,$1.92 ,$0.16 ,$1.54 ,$0.93 ,Sold with Foul Play
15-Jun-10,Salvation Army White Lake,Smitten,$0.35 ,,,,,($0.35),
15-Jun-10,Salvation Army White Lake,"20,000 Leagues under the sea",$0.35 ,$2.49 ,$2.64 ,$0.37 ,$2.38 ,$2.03 ,
15-Jun-10,Salvation Army White Lake,White Oleander,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.58 ,$0.35 ,
15-Jun-10,Salvation Army White Lake,The South Beach Diet,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$1.90 ,$1.03 ,
15-Jun-10,Salvation Army White Lake,The One,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.41 ,$0.52 ,
15-Jun-10,Salvation Army White Lake,Deep Survival,$0.35 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$4.15 ,
15-Jun-10,Salvation Army White Lake,Mother of Pearl,$0.35 ,,,,,($0.35),
15-Jun-10,Salvation Army White Lake,How to Deal with Annoying People,$0.35 ,$1.10 ,$2.64 ,$0.17 ,$2.38 ,$0.84 ,
15-Jun-10,Salvation Army White Lake,Game of Shadows,$0.35 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.55 ,
15-Jun-10,Salvation Army White Lake,A Walk in the Woods,$0.35 ,$2.99 ,$2.64 ,$0.45 ,$2.38 ,$2.45 ,
15-Jun-10,Salvation Army White Lake,How the Scots invented the Modern World,$0.35 ,$1.49 ,$2.64 ,$0.22 ,$2.38 ,$1.18 ,
,,,$7.40 ,$33.48 ,$41.52 ,$5.02 ,$37.02 ,$25.56 ,
18-Jun-10,Salvation Army Keego,Power Politics,$0.24 ,$5.99 ,$2.64 ,$0.90 ,$2.24 ,$5.25 ,
18-Jun-10,Salvation Army Keego,The Almost Moon,$0.24 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,$0.86 ,
18-Jun-10,Salvation Army Keego,Atonement,$0.24 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.66 ,
18-Jun-10,Salvation Army Keego,The god of small things,$0.24 ,$2.24 ,$2.64 ,$0.34 ,$2.38 ,$1.92 ,
18-Jun-10,Salvation Army Keego,The Namesake,$0.24 ,$1.88 ,$2.64 ,$0.28 ,$2.38 ,$1.62 ,
18-Jun-10,Salvation Army Keego,My Life as a 10-year-old Boy,$0.24 ,,,,,($0.24),
18-Jun-10,Salvation Army Keego,The Virgin Suicides,$0.24 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.66 ,
18-Jun-10,Salvation Army Keego,The DIve from Clausen’s Pier,$0.24 ,,,,,($0.24),
18-Jun-10,Salvation Army Keego,Memory,$0.24 ,,,,,($0.24),
18-Jun-10,Salvation Army Keego,The Book of lost tales 1 by Tolkien,$0.24 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.80 ,
18-Jun-10,Salvation Army Keego,Under the Tuscan Sun,$0.24 ,,,,,($0.24),
18-Jun-10,Salvation Army Walled Lake,Locked in Time,$0.30 ,,,,,($0.30),
18-Jun-10,Salvation Army Walled Lake,Seventh Son,$0.30 ,$0.75 ,$2.64 ,$0.11 ,$2.07 ,$0.91 ,
18-Jun-10,Salvation Army Walled Lake,Fahrenheit 451,$0.30 ,$2.99 ,$2.64 ,$0.45 ,$1.73 ,$3.15 ,
18-Jun-10,Salvation Army Walled Lake,The Natural,$0.30 ,$1.47 ,$2.64 ,$0.22 ,$2.07 ,$1.52 ,
18-Jun-10,Salvation Army Walled Lake,Pure Sunshine,$0.30 ,$2.49 ,$2.64 ,$0.37 ,$2.07 ,$2.39 ,
18-Jun-10,Salvation Army Walled Lake,Chocolat,$0.30 ,$0.75 ,$1.55 ,$0.11 ,$0.79 ,$1.10 ,
18-Jun-10,Salvation Army Walled Lake,Shoot the Moon,$0.30 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.60 ,
18-Jun-10,Salvation Army Walled Lake,House of Daughters,$0.30 ,$0.95 ,$2.64 ,$0.14 ,$2.38 ,$0.77 ,
18-Jun-10,Salvation Army Walled Lake,And this too shall pass,$0.30 ,,,,,($0.30),
18-Jun-10,Salvation Army Walled Lake,The Pact,$0.30 ,$3.49 ,$2.64 ,$0.52 ,$2.38 ,$2.93 ,
18-Jun-10,Salvation Army Walled Lake,Hanna’s Daughters,$0.30 ,,,,,($0.30),
18-Jun-10,Salvation Army Walled Lake,Certain Women,$0.30 ,,,,,($0.30),
18-Jun-10,Salvation Army Walled Lake,The Smell of Apples,$0.30 ,,,,,($0.30),
18-Jun-10,Salvation Army Walled Lake,Out of Gas: The End of the Age of Oil,$0.30 ,$2.99 ,$3.07 ,$0.45 ,$2.38 ,$2.93 ,
,,,$6.82 ,$29.98 ,$41.58 ,$4.48 ,$34.63 ,$25.63 ,
21-Jun-10,Commerce P.L.,Rolling Away: My Agony with Ecstasy,$1.00 ,,,,,($1.00),
21-Jun-10,Commerce P.L.,Take the Cannoli,$0.50 ,$2.99 ,$2.64 ,$0.45 ,$2.38 ,$2.30 ,Paperback
21-Jun-10,Commerce P.L.,Sandy Koufax: A Lefty’s Legacy,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.40 ,
